:ID,mergeConfidence,mergedFrom,taskDate,taskName,:LABEL
tk2783,,,2025-11-30,finalize the annex for submission along with the Unified Press Query Protocol,Task
tk2784,,,,policy confirmation with communications or legal teams,Task
tk2785,,,,press protocol integration,Task
tk2786,,,,FAQ version changelog and update protocol post-JCDL 2022,Task
tk2787,,,,metadata dissemination (pre- and post-publication),Task
tk2788,,,,harmonize outstanding discrepancies (RTI processing timelines and UKRI mandates) asynchronously,Task
tk2789,,,,"Embargo Policy and Citation Permissions handling for region-specific nuances (India, UK, US)",Task
tk2790,,,,RTI processing timelines,Task
tk2791,,,,UKRI mandates,Task
tk2792,0.8427,"['tk2798', 'tk2806', 'tk3070']",2022-11-01,submit thoroughly vetted FAQ annex on schedule (draft FAQ list),Task
tk2793,,,2022-11-23,final statement from press affairs office,Task
tk2794,0.8455,"['tk2799', 'tk2807']",2024-11-23,draft concise use-case box with examples of appropriate metadata disclosures (drafting the metadata use-case box),Task
tk2795,,,2024-11-23,circulate addition as an insert in the protocol section for comments,Task
tk2796,,,,seeking prompt confirmation from press liaisons on RTI/UKRI timeline notes,Task
tk2797,0.817,['tk2801'],,version control appendix recommendations to distinguish major from minor FAQ revisions with explicit visual cues and dedicated changelog notes (modify Appendix A to distinguish major from minor FAQ updates),Task
tk2800,,,,propose clarifying sentence on the relationship between embargo end-dates and citation permissions in rolling co-publication scenarios,Task
tk2802,,,,pending confirmation of RTI contacts,Task
tk2803,,,,legal sign-off from each institution,Task
tk2804,,,,draft an agenda and compile open items,Task
tk2805,,,,final round of feedback,Task
tk2808,,,,clarifying institutional details,Task
tk2809,,,,engaging local liaison offices for final input,Task
tk2810,,,,,Task
tk2811,,,,annotate the draft insert,Task
tk2812,,,,prepare a short checklist of outstanding items,Task
tk2813,,,,finalizing our submission for JCDL 2022,Task
tk2814,,,,style and integrate the use-case box into the protocol and add visual cues for major vs. minor updates in the changelog,Task
tk2815,,,2022-11-25,approve the annex for consortium submission,Task
tk2817,,,,final check-in meeting,Task
tk2818,,,,Final Language Review,Task
tk2820,,,,Submission Package Readiness,Task
tk2821,,,,Submission Logistics,Task
tk2822,,,,Any Other Business,Task
tk2823,,,,JCDL 2022 portal upload,Task
tk2824,,,,draft a brief cover letter for Sunita’s signature,Task
tk2825,,,2020-05-17,submit final package via JCDL 2022 portal,Task
tk2826,,,,double-check PDF formatting before final upload,Task
tk2827,,,,confirm receipt of submitted files and acknowledge the submission email,Task
tk2828,,,,draft press engagement note for circulation upon acceptance,Task
tk2829,,,2020-05-17,finalized FAQ annex and supplementary materials submission,Task
tk2830,0.7912,['tk2866'],,coordinate on a draft for the press engagement note and embargoed announcement (draft an embargoed press release),Task
tk2831,,,2020-07-20,initial decision notifications,Task
tk2834,0.8077,"['tk3717', 'tk3767', 'tk4070', 'tk5944', 'tk5949']",2022-02-25,Sunita’s plan for compiling and harmonizing the draft response to reviewers (Response Letter Strategy),Task
tk2835,0.8344,['tk2842'],,scenario annotation addressing stakeholder engagement strategies for non-English-speaking press teams (Stakeholder Engagement for Non-English Media),Task
tk2836,,,,draft the requested scenario annotations for Section 4,Task
tk2837,,,,Typographical Corrections,Task
tk2838,,,,review Section 2.3 and the version changelog appendix for minor typographical issues,Task
tk2839,0.846,['tk2847'],,"update legal references in the appendix, including hyperlinking the RTI and FERPA supporting documents (update the references to supporting legal documentation for RTI and FERPA, adding hyperlinks)",Task
tk2840,,,2022-02-19,consolidated walkthrough (Google Doc comments and tracked changes),Task
tk2843,,,2025-02-15,incorporate the final text,Task
tk2844,,,,preparing a short cross-reference to the stakeholder engagement supplement in the legal exceptions appendix,Task
tk2845,,,2025-02-18,confirm final annotation version acceptability,Task
tk2846,,,,incorporate unified annotation into Section 4 and update the submission,Task
tk2848,,,,review Google Doc’s tracked changes and check formatting consistency,Task
tk2849,,,2025-02-20,coordinate a final asynchronous review in the shared Google Doc with comments closed,Task
tk2850,0.8569,['tk3201'],2025-02-18,arrange a brief call to discuss outstanding points,Task
tk2852,,,,integrating all outstanding revisions and facilitating consensus on the Section 4 annotation,Task
tk2853,,,,formatting review of the shared Google Doc,Task
tk2854,,,2019-02-20,closing the Google Doc for further edits,Task
tk2856,,,,support the press engagement draft,Task
tk2858,,,2022-02-25,final JCDL deadline,Task
tk2859,,,,coordinated communication to institutional press offices regarding this work’s acceptance,Task
tk2860,,,,editorial checks for print formatting and compliance,Task
tk2861,,,,drafting a brief communication to institutions’ press contacts to coordinate announcement timing,Task
tk2862,,,,quick review of the drafted communication before it is sent out,Task
tk2863,,,2020-08-07,final author review of proof,Task
tk2864,,,,,Task
tk2867,0.8942,['tk2873'],,"provide contextual statements on IACS’s NLP research initiatives, particularly in relation to the RTI use-cases (NLP research initiatives in relation to the RTI use-cases)",Task
tk2868,,,,supply a succinct comment on the Stanford repository’s role in the project,Task
tk2869,,,,share the formal template or any style guidance required by the IACS press office,Task
tk2870,,,,provide feedback on the initial draft press release,Task
tk2871,0.8044,"['tk2886', 'tk2893', 'tk2897', 'tk2904']",2019-03-01,"reconvene to confirm coordinated release date, aligned with the JCDL program’s official announcement schedule (synchronize the release according to the JCDL program schedule)",Task
tk2872,,,,showcasing the fruits of this collaboration,Task
tk2874,,,,prepare first draft of JCDL 2022 press release,Task
tk2876,,,,coordinate with IACS communications team for press release,Task
tk2877,,,,joint press release,Task
tk2878,,,,JCDL submission,Task
tk2879,0.8131,['tk2875'],2025-03-02,review the draft and provide tracked comments and suggestions in the Google Doc (review JCDL 2022 press release via Google Docs),Task
tk2880,,,,drafting and refining the press release for our JCDL 2022 paper,Task
tk2882,,,,"circulate the finished draft to all participating press offices (IACS, Stanford, Oxford) in parallel to expedite compliance review",Task
tk2883,,,,announcement go live,Task
tk2884,,,,session at JCDL 2022,Task
tk2885,0.8137,['tk2907'],2020-08-08,press release submission process,Task
tk2887,,,,respond to follow-up queries from communications teams,Task
tk2889,,,,legal compliance,Task
tk2890,,,,upload and formal submission of finalized press release file to the IACS Press and Public Relations Office,Task
tk2891,,,,finalize compliance and factual vetting,Task
tk2894,,,,confirm receipt from institutional teams,Task
tk2895,,,,handle last-minute adjustments or additional documentation requested from IACS or partner offices,Task
tk2896,,,,Stanford internal vetting of press release,Task
tk2898,,,,inform each other promptly as formal approvals come through at all three institutions,Task
tk2899,,,,submission of the finalized press release draft to the University of Oxford’s Public Affairs Directorate,Task
tk2900,,,,internal vetting process,Task
tk2901,,,,quick legal check,Task
tk2903,0.8253,['tk2924'],,inform group when Oxford’s clearance comes through or if there are comments to adjudicate (notify all of you upon receipt of Oxford’s final approval or feedback),Task
tk2905,,,,press release submission to IACS and Stanford’s communications teams,Task
tk2906,,,,keeping everyone up to date on anticipated timelines,Task
tk2908,,,,confirm approvals or requests for changes from press offices,Task
tk2909,,,,reconvene for a brief video meeting to adjudicate and harmonize changes,Task
tk2910,0.8564,['tk2932'],,dispatch the “all-clear” notification to the JCDL communications liaison (circulate a final all-clear email to the JCDL communications liaison),Task
tk2911,,,,share supplementary documentation or background in the shared folder,Task
tk2912,,,,JCDL 2022 press release,Task
tk2913,0.8167,['tk2921'],,notify Christine when the release timeline is set (synchronized release window determination),Task
tk2914,,,,prep media lists and finalize embargo compliance,Task
tk2915,,,,provide formal approval from press offices,Task
tk2916,,,,unified update system and simultaneous dissemination,Task
tk2918,,,,short check-in to align on announcement timing and communicate the all-clear,Task
tk2920,,,,Stanford University’s Office of Communications approval of JCDL 2022 press release,Task
tk2922,,,,share IACS’s official approval and centralize all documentation in the shared folder,Task
tk2923,,,,maintain seamless updates among the partners via outlined protocol,Task
tk2925,,,,schedule internal “all-clear” email and external announcement after Oxford’s sign-off,Task
tk2926,0.7849,['tk2928'],,brief Google Meet/Zoom to harmonize residual details and fix synchronized release date (schedule a brief Google Meet or Zoom call),Task
tk2927,,,,prepare draft “all-clear” notification for the JCDL 2022 communications liaison,Task
tk2929,,,,finalize the announcement date,Task
tk2930,0.7722,['tk2941'],,coordinate with the Oxford media team on embargo compliance (coordinating with Oxford’s media team),Task
tk2931,,,,notify Oxford media team of joint announcement timeline,Task
tk2933,,,,"circulate the final, approved version of the release to all three communications offices for internal preparation",Task
tk2934,,,,final synchronization,Task
tk2935,,,,Google Meet scheduling,Task
tk2936,,,,confirming the precise announcement date and time,Task
tk2937,,,,reviewing embargo logistics required by the media offices,Task
tk2938,,,,designating points of contact for each institution during the external launch window,Task
tk2939,,,,emailing respective communications office with final confirmation of timing and internal “green light” memo,Task
tk2940,,,,uploading official approvals and maintaining order in the shared drive,Task
tk2942,,,,managing the Doodle scheduling,Task
tk2943,,,2020-08-19,press release,Task
tk2944,,,2020-08-18,send unified all-clear to the JCDL program communications liaison,Task
tk2945,,,,circulate the finalized logistical checklist and release version to all institutional teams,Task
tk2946,,,2020-08-19,prepare a press monitoring sheet for tracking pick-up across media outlets and share with the group,Task
tk2947,,,,monitor institutional inboxes for post-release media requests and coordinate responses,Task
tk2948,,,,send internal confirmation to respective press offices after the external all-clear is dispatched,Task
tk2949,,,,immediate notification via WhatsApp and group email thread if last-minute issues arise within 12 hours of launch; possible decision to delay by max 24 hours,Task
tk2950,,,,serve as institutional media liaison for urgent queries on launch day,Task
tk2951,,,,JCDL 2022-related press release,Task
tk2952,,,,simultaneous international media announcement,Task
tk2953,,,2020-08-19,public dissemination of press release,Task
tk2954,,,,handle queries arising on and immediately after release,Task
tk2955,,,,oversee external academic communications,Task
tk2956,,,,inclusion of the project announcement in next major conference bulletin,Task
tk2957,,,,simultaneous publication of JCDL 2022 press release,Task
tk2958,,,2019-03-21,follow-up newsletter,Task
tk2960,,,,press release phase,Task
tk2961,,,,coordinated launch across institutions,Task
tk2962,,,,post-release protocol,Task
tk2963,,,,prepare the press monitoring sheet,Task
tk2964,,,,log significant mentions or coverage,Task
tk2965,,,,internal reporting,Task
tk2966,,,,demonstrating impact to funding agencies,Task
tk2967,,,,supporting future joint proposals,Task
tk2968,,,,further contributions to the JCDL conference bulletins,Task
tk2969,,,,share specific quotes or assets,Task
tk2970,0.8429,['tk4802'],,complete the submission process on schedule (coordinate timely submissions),Task
tk2971,,,,provide summary materials or press data for IACS reporting purposes,Task
tk2973,,,,log media mentions and press coverage of JCDL 2022 announcement,Task
tk2974,0.8116,"['tk3286', 'tk3329', 'tk3389', 'tk4193']",,"maintaining accessible, up-to-date materials on the shared drive (organizing the materials on the shared drive)",Task
tk2975,,,,coordinating with media office,Task
tk2976,,,2023-03-31,provide a comprehensive summary,Task
tk2977,,,,distribution of assets through the upcoming JCDL bulletin,Task
tk2978,,,,JCDL program newsletter,Task
tk2979,,,2022-03-23,review draft quotes,Task
tk2980,,,,provide summary statements or bullet points from IACS,Task
tk2981,,,,finalize all content for the JCDL communications team,Task
tk2982,,,,bridging the academic and public history divide,Task
tk2983,,,,enabling digitized archives in regional languages to be more broadly searchable and accessible,Task
tk2984,,,,building multilingual tools for less-resourced cultural datasets,Task
tk2985,,,,,Task
tk2986,,,,editorial leadership on the JCDL 2022 program newsletter,Task
tk2987,,,,"submit consolidated quotes, summary statements, and chosen visuals to the JCDL communications team",Task
tk2988,,,,upload introductory project blurbs or additional images from Oxford or IACS,Task
tk2989,,,,tracking bulletin updates via monitoring sheet,Task
tk2990,,,,reconvene for a brief call to strategize media follow-up and discuss upcoming conference presentations,Task
tk2992,,,2019-03-26,final review of JCDL 2022 program newsletter draft,Task
tk2993,,,2019-03-26,confirm accuracy and request corrections,Task
tk2994,,,2019-03-26,annotate feedback in the linked review document,Task
tk2995,,,2019-03-26,reply to this message with required changes,Task
tk2996,,,,,Task
tk2997,,,,,Task
tk2998,,,,,Task
tk3000,,,,content/preparation for possible conference live session,Task
tk3001,,,,"outreach priorities (supplementary blog posts, social media campaigns)",Task
tk3002,,,,task distribution ahead of the JCDL mainstage,Task
tk3003,,,,review media tracking results,Task
tk3004,,,,"indicate availability for a call on Monday, 31 March or Tuesday, 1 April",Task
tk3005,,,,forward draft talking points or outreach materials,Task
tk3006,,,,plan project dissemination phase,Task
tk3007,,,,set up a Zoom room for the call,Task
tk3008,,,,assess need for further institutional press releases,Task
tk3009,,,,participate in upcoming live project spotlights and thematic media sessions,Task
tk3011,,,,field questions from digital library and computational linguistics communities,Task
tk3012,,,,check for potential scheduling conflicts with colleges or labs,Task
tk3014,,,,call scheduling for the live project spotlight,Task
tk3015,,,,agenda preparation for the live session,Task
tk3016,0.807,['tk3027'],,upload a preliminary set of slides and the most recent social media engagement analysis to the shared drive (upload draft slides and engagement analysis),Task
tk3017,,,,review slides in advance and discuss division of speaking roles and media responsibilities,Task
tk3018,,,,circulate institutional angles notes (recent coverage or future partnerships),Task
tk3019,,,,prepare media tracking summary and potential targeted press materials ahead of the mainstage,Task
tk3020,,,,confirm the date and time for the call,Task
tk3021,0.857,['tk3032'],,strategy call for the JCDL 2022 live project spotlight (JCDL live project spotlight strategy),Task
tk3022,,,,"Content focus for the live project spotlight—highlighting advances in multilingual NLP for historical datasets, and refining key messages for broad relevance",Task
tk3023,,,,"Supplementary outreach: Social media plan, potential blog posts, and prioritization of target channels",Task
tk3024,,,,"Division of speaking and moderation roles, including identification of team representatives for Q&A",Task
tk3025,,,,Review of newsletter media analytics and discussion of press release timing,Task
tk3026,,,,Coordination on upcoming deadlines for JCDL mainstage contributions and associated communications,Task
tk3028,,,,review draft slides and suggest possible framing based on recent Oxford feedback,Task
tk3029,,,,present department-level collaborations or recent media references,Task
tk3030,,,,prepare summary of the IACS media tracking data for newsletter spotlight,Task
tk3033,,,,outreach discussion,Task
tk3034,,,,"finalize a compelling, targeted approach for the JCDL project spotlight and related communications",Task
tk3035,,,,Zoom call,Task
tk3036,,,,live spotlight session,Task
tk3037,0.8263,"['tk3167', 'tk4095', 'tk4113', 'tk4116', 'tk4218', 'tk4228', 'tk4276', 'tk5033']",,preliminary slide and materials development (JCDL session),Task
tk3038,0.8861,"['tk3039', 'tk3047']",,highlight the multilingual benchmarking and cross-institutional data sharing protocols,Task
tk3041,,,,follow-up event on “Responsible NLP for Cultural Heritage.”,Task
tk3042,,,,review the final slides and analytics,Task
tk3043,,,,circulate short links to the relevant press coverage,Task
tk3044,,,,prepare additional updates or angles,Task
tk3045,,,,downstream collaboration,Task
tk3046,,,,integrating metadata extraction tools in NDAI processing pipeline,Task
tk3048,,,,mention joint protocol emphasizing standardization and privacy features,Task
tk3050,,,,ensuring spotlight presence is impactful and future-oriented,Task
tk3052,,,2022-04-04,finalize the live session slide deck,Task
tk3053,,,2022-04-05,circulate draft text for departmental releases,Task
tk3054,,,,condense newsletter traffic and regional uptake into two visual slides,Task
tk3055,,,,review and suggest edits to media analytics slides,Task
tk3056,,,,respond to technical-methodological questions,Task
tk3057,0.801,"['tk5579', 'tk950', 'tk970']",,moderated Q&A based on pre-submitted and live attendee questions (Q&A moderation),Task
tk3059,,,,Responsible NLP for Cultural Heritage workshop proposal,Task
tk3060,0.7951,['tk3086'],2022-04-04,consolidation effort for the final deck and FAQ list (finalize slide deck and FAQ list),Task
tk3061,,,,coordinate IACS press release timeline and prepare infographic slides,Task
tk3062,,,,draft Oxford press note and compile audience engagement queries,Task
tk3063,,,,liaise with NDAI and share final user feedback summary,Task
tk3064,,,,have all materials ready for internal review by the end of this week,Task
tk3065,,,,cross-continental NLP collaborations,Task
tk3066,,,,NDAI partnerships,Task
tk3068,,,,early benchmark comparisons tailored for diverse JCDL audience backgrounds,Task
tk3069,,,2022-04-04,completed slide deck,Task
tk3071,,,,infographic summaries,Task
tk3072,0.8308,"['tk3081', 'tk3093']",,Oxford press note drafting (Oxford draft press note),Task
tk3073,,,,Stanford-specific revisions for North American outreach,Task
tk3074,,,,infographic slides,Task
tk3075,,,,brief internal rehearsal via Zoom after materials are finalized,Task
tk3076,,,,live session at JCDL,Task
tk3077,0.9736,['tk3078'],2022-04-04,upload the files to “JCDL2022_SpotlightPrep” (finalize the last visualizations),Task
tk3079,,,,offer peer feedback on draft infographic materials,Task
tk3080,,,,provide feedback on slide deck and FAQ synthesis,Task
tk3082,,,2022-04-07,finalize the updated NDAI feedback,Task
tk3083,,,2022-04-07,incorporate late-stage press or outreach developments,Task
tk3085,,,,media analytics visualization,Task
tk3087,,,2022-04-07,rehearsal scheduling,Task
tk3088,,,,review the complete slide deck at least 24 hours in advance,Task
tk3089,,,,share press note draft beforehand,Task
tk3090,,,2022-04-06,provide the finalized summary of NDAI user feedback and the press mention round-up from IACS,Task
tk3091,,,,integrate any necessary updates,Task
tk3094,,,2022-04-08,rehearsal session,Task
tk3097,,,,coordinate internal rehearsal logistics,Task
tk3098,0.8253,['tk5076'],,circulate the Zoom link and preliminary agenda (circulate the Zoom invite and agenda),Task
tk3099,,,,review updated master slide deck,Task
tk3100,,,,familiarize with latest content flow and note last tweaks,Task
tk3101,,,2022-04-07,share last-minute suggestions for technical content clarity or session logistics,Task
tk3102,,,,circulate the Zoom invite and a rehearsal agenda,Task
tk3103,,,,re-read the entire deck and rehearse my section with attention to timing and transitions,Task
tk3104,,,,address specific points in the analytics or impact portions,Task
tk3106,,,,"Quick check-in, role assignments, and session objectives",Task
tk3107,,,,Full run-through of entire slide deck,Task
tk3108,,,,"Transition and timing feedback, including audience engagement checks and Q&A drill",Task
tk3109,,,,"Final roundtable: open technical points, last-minute adjustments, press alignment",Task
tk3110,,,,internal rehearsal for JCDL 2022 spotlight session,Task
tk3111,,,2022-04-10,upload a condensed set of regional engagement charts,Task
tk3112,0.763,['tk3116'],,revise the FAQ slide to foreground the cross-platform benchmarking results (revisions to foreground the cross-platform benchmarking in the FAQ),Task
tk3113,,,2022-04-11,coordinate one more check with communications teams to ensure press releases are synchronized,Task
tk3114,0.8261,"['tk3121', 'tk4888', 'tk4892', 'tk4900', 'tk6088']",2022-04-11,circulate the full consolidated draft for asynchronous review among all authors (asynchronous review process),Task
tk3115,,,2022-04-10,review the new version on Slide 9 of the main deck,Task
tk3117,,,,review the FAQ slide along with the updated engagement visuals,Task
tk3118,,,,coordinating the final press release checks,Task
tk3119,,,,synchronization with communications offices,Task
tk3120,,,2022-04-11,unified distribution,Task
tk3122,,,,cross-platform benchmarking,Task
tk3123,,,,ethical model deployment,Task
tk3124,,,2022-04-11,review updated FAQ slide and condensed regional charts,Task
tk3125,,,2022-04-11,formal asynchronous sign-off,Task
tk3126,0.8169,"['tk1614', 'tk3105']",2022-04-11,coordinated press release publication in parallel with Oxford’s and Stanford’s local versions (press release synchronization),Task
tk3127,,,,final review and sign-off,Task
tk3128,0.8655,"['tk3134', 'tk3220']",,confirm successful submission to the JCDL session chairs (monitor the status of the submission),Task
tk3131,,,,final review by the IACS communications office,Task
tk3132,,,,coordination with the session chairs for our formal submission,Task
tk3133,,,,combined outreach efforts for further dissemination of research,Task
tk3137,,,,JCDL 2022 spotlight submission,Task
tk3138,,,,monitor the dedicated drive for correspondence from the organizing committee,Task
tk3139,,,,provide additional materials such as short bios or media abstracts,Task
tk3142,,,,draft a short summary of spotlight session for the conference website,Task
tk3143,0.8265,['tk3151'],,circulate current professional biography (share professional biography),Task
tk3144,,,,collectively review technological requirements for the live session,Task
tk3145,,,,provide prior JCDL logistical notes from IACS’s past participations,Task
tk3146,0.9013,['tk6115'],,Executive Summary drafting (session summary draft),Task
tk3147,,,,assemble a complete and cohesive set of professional biographies for submission,Task
tk3148,0.8185,"['tk3155', 'tk3163', 'tk3172']",,confirm outreach to JCDL organizers regarding technical or accessibility requirements (communication with the JCDL organizing team),Task
tk3149,,,,coordination call,Task
tk3150,,,,compilation of session summary and speaker biographies,Task
tk3152,,,,prepare .pdf and .pptx versions of presentation assets,Task
tk3153,0.8018,['tk3156'],,set up cloud-based backup folder for all presentation assets (prepare cloud-based backup folder for presentation assets),Task
tk3154,,,2025-04-15,coordination call scheduling,Task
tk3157,,,,share secure access link for backup folder,Task
tk3158,,,,draft message to conference organizers about technical or accessibility guidelines for spotlight sessions in 2022,Task
tk3159,,,,draft the session summary and incorporate all bios,Task
tk3160,,,,submission upon formal acceptance,Task
tk3162,,,,discuss backup procedures for presentation delivery and asset sharing,Task
tk3164,,,,synchronize on next steps once formal acceptance arrives,Task
tk3165,,,,coordination call to collectively review the session summary and asset checklist,Task
tk3168,0.8107,['tk3178'],,initiate a draft version of the pre-recorded spotlight presentation (drafting the pre-recorded presentation),Task
tk3169,,,,upload polished version of the session summary and compiled bios to the shared drive and send a final review notice to the team,Task
tk3170,,,,review slide deck for accessibility compliance and ensure alt-text is provided for all visuals,Task
tk3171,,,,distribute more detailed instructions including the link for mandatory tech-check registration,Task
tk3173,,,,compiling a clear list of action points,Task
tk3174,0.7934,['tk3202'],2025-04-20,auditing slide deck for accessibility,Task
tk3175,,,,"providing alt-text for every image, chart, and diagram",Task
tk3176,,,,reviewing colour contrast and font choices for screen-reader compatibility,Task
tk3177,,,2025-04-20,uploading revised slides to the shared drive,Task
tk3179,,,,commenting on and refining the pre-recorded presentation,Task
tk3180,,,,adding the finalized session summary and compiled biographies to the asset folder,Task
tk3181,,,,sending brief email notification once assets are uploaded,Task
tk3182,,,,communicating anticipated absences or timeline adjustments for deliverables,Task
tk3183,0.7871,['tk3161'],2022-04-20,review finalized session summary and consolidated speaker biographies (review and finalize session summary and speaker bios),Task
tk3184,,,2022-04-20,annotate minor issues in the documents,Task
tk3186,,,,Sunita’s preliminary video draft,Task
tk3187,,,,Ramesh’s accessibility-audited slides,Task
tk3188,,,,pre-recorded spotlight presentation preparation,Task
tk3189,,,,provide feedback on narration clarity and pacing,Task
tk3190,,,,provide feedback on slide accuracy and gaps in visual/audio content,Task
tk3192,,,,identify potential content overlaps or required additions,Task
tk3193,,,2022-04-22,add comments in the shared drive folder or email major suggestions,Task
tk3194,,,2022-04-24,coordinate a revised version of the video,Task
tk3195,0.8531,['tk3207'],,pre-recorded spotlight video preparation,Task
tk3196,,,,cross-lingual evaluation,Task
tk3197,,,,Ramesh's accessibility audit,Task
tk3198,,,,collaborative annotation workflow for multilingual corpora,Task
tk3199,,,,beginning edits to the video,Task
tk3200,,,2024-04-24,final collective review of revised video,Task
tk3203,,,,expedited feedback cycle on pre-recorded JCDL spotlight video,Task
tk3204,,,,exporting captions from a transcript prepared in Google Docs,Task
tk3205,,,,Michael’s technical verification,Task
tk3206,,,,final rendering of the video,Task
tk3208,,,,final editing,Task
tk3209,,,,upload the revised video,Task
tk3210,,,,expedited checks ahead of submission,Task
tk3211,,,,final revisions of JCDL pre-recorded spotlight video,Task
tk3212,0.8278,"['tk3185', 'tk3216', 'tk831']",2019-04-25,direct upload to the conference submission portal (upload to the conference portal),Task
tk3213,,,2019-04-24,provide critical last-minute observations,Task
tk3214,,,,brief sync-up before official submission,Task
tk3215,,,,collaborative annotation,Task
tk3217,0.8171,"['tk3013', 'tk3051', 'tk3067', 'tk3084', 'tk3092', 'tk3129', 'tk3135', 'tk3166']",2020-09-21,JCDL 2022 live project spotlight and associated communications work (spotlight at JCDL),Task
tk3218,,,,coordinate a brief celebratory call,Task
tk3219,,,,disseminating our work more widely in advance of the event,Task
tk3221,,,,dissemination ahead of JCDL,Task
tk3222,,,,share a lightly redacted preprint,Task
tk3223,,,,,Task
tk3224,,,,outline a brief research note or demo for submission to a later venue,Task
tk3226,0.8828,['tk3235'],2019-06-01,scheduling a team call after acceptance notifications arrive (schedule a brief team call post-acceptance notification),Task
tk3227,,,,pre-conference dissemination,Task
tk3228,,,,sharing a redacted summary or teaser,Task
tk3229,,,,review a draft summary for wider communication,Task
tk3230,0.7793,['tk3262'],,drafting an error analysis note (Error Analysis Research Note),Task
tk3232,,,,propose a structure for a short research note,Task
tk3233,0.8107,['tk3225'],2019-06-01,organizing an online code sprint or tutorial post-conference (organizing a hands-on tutorial or community code sprint),Task
tk3234,,,,draft a call for interest and outline logistics,Task
tk3236,,,,align on JCDL presentation strategy,Task
tk3237,,,,discuss next steps for publications or outreach,Task
tk3238,,,,drafting outreach materials in the coming weeks,Task
tk3239,,,,current evaluations,Task
tk3240,,,,post-submission outreach and collaborative plans,Task
tk3241,,,,prepare dissemination and follow-up strategies,Task
tk3242,,,,sharing a high-level summary or analysis,Task
tk3243,0.8254,['tk3289'],,draft a blog-style summary (draft blog post),Task
tk3244,,,,review/edit blog-style summary,Task
tk3245,,,,extension to other venues,Task
tk3247,,,,provide guidance on which upcoming tracks would be most receptive,Task
tk3248,,,,position our extension as offering reusable tools/workflows for other cohort-based or multilingual historical datasets,Task
tk3249,,,,online hands-on session after JCDL,Task
tk3250,,,,tutorial for early-career researchers or archivists,Task
tk3251,,,,draft a tentative outline and timeline,Task
tk3252,,,,circulate outline and timeline to the rest of the group for further input,Task
tk3253,,,,all-hands meeting post-acceptance notification,Task
tk3255,,,,Error Analysis Extension,Task
tk3256,,,,pre-conference blog post,Task
tk3257,,,,concise research summary,Task
tk3258,0.7928,['tk3281'],,blog post structure with researcher perspectives (researcher perspective piece),Task
tk3259,,,,online tutorial post-JCDL,Task
tk3260,,,,interest survey within the UK/Oxford digital scholarship community,Task
tk3261,,,2020-09-30,Blog Post Draft,Task
tk3263,,,2020-05-15,initial structure and breakdown of OCR/multi-script evaluation,Task
tk3264,,,,co-develop a concise research note for the ACL System Demonstrations track,Task
tk3265,,,,Workshop Planning,Task
tk3266,,,,tutorial outline,Task
tk3267,0.8784,['tk5476'],,coordinate with university contacts in North America to broaden reach and ensure scheduling flexibility for participants (coordinate with the communications teams at Stanford and IACS for institutional press releases),Task
tk3268,,,2025-05-14,error analysis note outline circulation,Task
tk3269,,,,assembling tabulated results and qualitative notes from OCR and alignment evaluation experiments,Task
tk3271,,,2025-06-10,team call in June,Task
tk3272,,,,Doodle/When2Meet poll to finalize meeting slot,Task
tk3273,,,,OCR and alignment evaluation experiments,Task
tk3274,,,,ACL-style demo notes,Task
tk3275,,,,engaging the digital scholarship community at Oxford,Task
tk3276,,,,review of clarity and significance for the broader NLP audience,Task
tk3277,,,,post-JCDL submission plans,Task
tk3279,,,,synthesizing the qualitative findings into broader methodological themes,Task
tk3280,,,,communicate workflow’s adaptability to new historical corpora,Task
tk3282,,,,provide reflective statement on collaborative lessons or technical hurdles from the IACS standpoint,Task
tk3283,,,,workshop agenda scaffolding,Task
tk3284,,,,"identifying resources (code walkthroughs, demo datasets, accessibility checklists)",Task
tk3285,,,,"participant engagement strategies for workshops (interactive Q&A, hands-on modules)",Task
tk3287,,,2019-05-09,schedule a brief check-in meeting,Task
tk3288,,,2019-05-01,error analysis outline,Task
tk3290,,,2025-05-07,team check-in,Task
tk3291,,,,team check-in meeting scheduling,Task
tk3292,,,,"resource coordination via shared, version-controlled Google Drive folder",Task
tk3293,0.8439,['tk5630'],,blog post outline drafting (blog post drafting),Task
tk3294,0.8378,['tk3246'],2022-05-14,draft initial structure for the error analysis (error analysis structure),Task
tk3295,,,,adapt post-JCDL notification,Task
tk3296,,,,highlighting interoperability/multilinguality for ACL’s Demo Track,Task
tk3297,,,,dissemination deliverables alignment,Task
tk3298,,,,Michael’s draft blog post narrative: review process and timeline for feedback,Task
tk3299,,,,gathering and integrating researcher quotes (all co-authors),Task
tk3300,,,2026-05-14,circulate the structured document,Task
tk3302,,,,cross-institutional collaboration and community invitations,Task
tk3303,,,,version control and shared resource logistics,Task
tk3304,,,,address institutional requirements or updates regarding the JCDL notification,Task
tk3305,,,,populate shared Drive folder with tabulated OCR error metrics and draft notes on annotation challenges,Task
tk3306,,,,collaborative editing of Michael’s blog post outline document,Task
tk3307,0.8079,"['tk3270', 'tk3301', 'tk3324', 'tk3331']",,draft initial workshop/tutoring session agenda and upload one-page outline (workshop/tutorial agenda),Task
tk3308,,,,annotation challenges documentation,Task
tk3309,,,2022-05-10,integrate researcher perspectives/quotes into the main blog narrative,Task
